Year,Units,Series,Territorio,Value
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,1.1
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,3.42
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,-1.4
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,-0.6
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,0.56
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,3.34
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,2.27
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,-0.86
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,3.4
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,2.6
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,3.73
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,3.7
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,-2.59
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,4.69
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.5
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.56
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,0.06
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,2.32
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.51
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-1.18
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,1.11
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,2.42
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,1.26
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-0.24
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.42
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-1.3
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-0.53
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,0.27
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,-0.44
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,2.98
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,-0.37
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-2.07
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,0.81
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.47
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,-0.97
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.75
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,1.17
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,0.0
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-0.18
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-0.18
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,3.0
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-1.88
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,3.74
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,0.48
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-1.28
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,2.35
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,2.49
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,0.5
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-1.46
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,0.47
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,0.39
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-1.18
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-2.84
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-1.15
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,3.02
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,1.1
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-1.72
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-0.23
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,3.36
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,-0.1
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,1.06
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,2.37
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,1.62
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.8
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.13
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.0
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,-0.28
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,2.76
