Year,Units,Series,Territorio,Value
2020,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.0
2017,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.0
2021,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,1.12
2019,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.2
2018,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.16
2022,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,1.24
2015,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.57
2018,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.0
2015,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.17
2020,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.42
2017,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.14
2019,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.0
2021,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.98
2016,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.54
2022,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,1.3
2016,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.03
