Year,Units,Series,Territorio,Value
2016,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.55
2021,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.38
2013,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,3.82
2020,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.09
2021,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,3.68
2017,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.63
2010,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,6.85
2022,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.8
2022,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.25
2019,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,4.08
2014,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.12
2012,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.0
2017,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.18
2011,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.36
2020,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,4.88
2018,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.85
2016,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.07
2013,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.88
2012,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.09
2011,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.53
2015,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.05
2010,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,5.02
2014,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.03
2018,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.06
2015,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,4.01
2019,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.91
