Year,Units,Series,Territorio,Value
2017,Por 100.000,Incidencia de la hepatitis B,Aragón,0.84
2012,Por 100.000,Incidencia de la hepatitis B,Aragón,1.34
2019,Por 100.000,Incidencia de la hepatitis B,España,0.72
2018,Por 100.000,Incidencia de la hepatitis B,Aragón,0.53
2013,Por 100.000,Incidencia de la hepatitis B,España,1.4
2014,Por 100.000,Incidencia de la hepatitis B,España,1.39
2017,Por 100.000,Incidencia de la hepatitis B,España,0.97
2011,Por 100.000,Incidencia de la hepatitis B,Aragón,1.04
2016,Por 100.000,Incidencia de la hepatitis B,Aragón,1.67
2013,Por 100.000,Incidencia de la hepatitis B,Aragón,1.05
2012,Por 100.000,Incidencia de la hepatitis B,España,1.15
2010,Por 100.000,Incidencia de la hepatitis B,Aragón,1.56
2010,Por 100.000,Incidencia de la hepatitis B,España,1.61
2011,Por 100.000,Incidencia de la hepatitis B,España,1.44
2015,Por 100.000,Incidencia de la hepatitis B,Aragón,0.61
2016,Por 100.000,Incidencia de la hepatitis B,España,1.1
2018,Por 100.000,Incidencia de la hepatitis B,España,0.82
2014,Por 100.000,Incidencia de la hepatitis B,Aragón,0.9
2015,Por 100.000,Incidencia de la hepatitis B,España,1.18
2019,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.07
2018,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.25
2018,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.77
2014,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.06
2013,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.06
2016,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.7
2017,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.69
2012,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.67
2013,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,2.11
2011,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.03
2014,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.07
2010,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,2.68
2012,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,2.55
2011,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.34
2015,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.74
2017,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.55
2015,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.76
2010,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.42
2016,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,3.07
2016,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.52
2012,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.15
2012,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.65
2018,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.3
2014,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.75
2013,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.0
2010,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.45
2017,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.0
2018,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.4
2019,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.38
2013,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.77
2015,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.64
2015,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.45
2010,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.82
2016,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.3
2011,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.74
2011,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.86
2017,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.41
2014,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.75
