Year,Units,Series,Territorio,Value
2011,Porcentaje,Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses,España,41.29
2011,Porcentaje,Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses,Aragón,42.18
2016,Porcentaje,Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses,España,47.72
2016,Porcentaje,Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses,Aragón,49.32
2018,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,12.07
2019,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,10.65
2010,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,11.16
2012,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,11.17
2020,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,11.0
2016,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,11.38
2015,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,9.91
2017,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,9.86
2011,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,12.94
2013,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,12.53
2013,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,11.37
2015,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,11.16
2010,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,12.03
2011,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,11.18
2020,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,10.89
2014,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,10.11
2014,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,11.07
2017,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,12.12
2018,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,10.48
2019,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,9.73
2021,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,15.3
2012,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,12.57
2016,Porcentaje,Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,9.39
2012,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,68.52
2014,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,71.52
2013,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,69.98
2017,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,74.67
2017,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,73.05
2015,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,72.02
2018,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,75.0
2016,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,74.16
2019,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,73.37
2011,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,66.14
2019,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,75.82
2018,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,73.59
2010,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,67.55
2010,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,España,64.55
2015,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,74.67
2021,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,77.68
2013,Porcentaje,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Aragón,73.58
