Year,Units,Series,Territorio,Value
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,-0.6
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,0.56
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,4.69
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,2.27
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,2.42
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,2.6
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,3.34
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,-0.86
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,-2.59
2022,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,3.36
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,1.1
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,3.73
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,3.4
2022,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,España,4.55
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,-1.4
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población,Aragón,2.99
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,0.06
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,1.26
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.51
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,2.98
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-0.53
2022,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,1.74
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,0.81
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.42
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,1.11
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.47
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.5
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,2.42
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,-0.44
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-2.07
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,0.27
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-0.24
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,-0.37
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-1.18
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,-1.3
2022,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,2.72
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.56
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,0.75
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,España,2.32
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares de la población total,Aragón,-0.97
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-0.18
2022,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,1.77
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,2.49
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-0.18
2022,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,1.72
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,0.48
2020,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,0.07
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-1.28
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-1.88
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-0.23
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,0.5
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,1.17
2017,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,1.1
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,0.0
2016,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,0.39
2014,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-1.18
2015,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-1.15
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,-1.72
2012,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-1.46
2018,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,2.35
2011,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,0.47
2021,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,0.26
2019,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Aragón,3.02
2013,Porcentaje,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,España,-2.84
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,2.76
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.0
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.8
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,1.62
2021,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,2.76
2016,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,-0.28
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,2.37
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,1.06
2019,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.43
2015,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,-1.58
2022,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,3.27
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,0.51
2022,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,2.96
2017,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,0.13
2020,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,3.36
2018,Porcentaje,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Aragón,-0.1
