Year,Units,Series,Territorio,Value
2020,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.42
2015,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.76
2015,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.57
2017,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.2
2018,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.21
2017,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.14
2021,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,1.12
2019,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.27
2019,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.2
2020,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.69
2016,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.54
2021,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,1.78
2016,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,Aragón,0.66
2018,Porcentaje,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,España,0.16
