Year,Units,Series,Territorio,Value
2012,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.11
2018,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.08
2019,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.1
2018,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.09
2016,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.09
2015,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.09
2014,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.08
2011,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.11
2015,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.08
2014,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.1
2010,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.09
2017,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.09
2019,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.07
2013,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.08
2011,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.07
2013,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.09
2016,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.09
2010,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,España,0.12
2017,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.09
2012,Por 1.000,Incidencia de los nuevos diagnósticos de VIH,Aragón,0.08
2013,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.11
2018,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.13
2012,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.18
2016,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.12
2011,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.18
2013,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.16
2019,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.16
2014,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.1
2014,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.17
2010,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.11
2015,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.16
2012,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.11
2018,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.15
2015,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.12
2017,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.12
2010,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.19
2017,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.16
2019,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.12
2016,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,España,0.16
2011,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en los hombres,Aragón,0.1
2015,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.03
2012,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.03
2014,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.05
2015,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.04
2011,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.04
2019,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.02
2018,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.05
2013,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.04
2017,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.06
2018,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.02
2019,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.04
2016,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.03
2017,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.03
2011,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.04
2016,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.06
2012,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.04
2014,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.03
2013,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.03
2010,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,España,0.04
2010,Por 1.000,Incidencia de los nuevos diagnósticos de VIH en las mujeres,Aragón,0.07
