Year,Units,Series,Territorio,Value
2011,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.03
2020,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2010,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.03
2018,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2016,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.01
2017,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.01
2015,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2020,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.0
2010,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2012,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2014,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.01
2017,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2013,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.02
2011,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.0
2015,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.01
2019,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.01
2012,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.02
2013,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2016,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.03
2018,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,España,0.01
2014,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
2019,Porcentaje,Proporción de mujeres de 16 y 17 años que han contraído matrimonio con un hombre,Aragón,0.01
