Year,Units,Series,Territorio,Value
2011,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,5.15
2018,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.29
2010,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.87
2014,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.19
2012,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.72
2012,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.75
2019,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.27
2016,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.48
2016,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.27
2011,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.81
2010,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,4.02
2014,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.41
2015,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.16
2019,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.59
2020,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.13
2015,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.44
2013,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.37
2017,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.26
2013,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.66
2020,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.64
2018,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.61
2017,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.85
