Year,Units,Series,Territorio,Value
2016,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,8.86
2020,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,9.48
2012,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,5.62
2015,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,6.91
2016,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,7.28
2019,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,7.87
2018,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,8.44
2017,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,7.08
2017,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,7.26
2020,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,8.54
2015,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,7.01
2014,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,6.41
2011,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,5.65
2013,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,5.91
2019,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,6.9
2010,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,5.72
2021,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",Aragón,9.35
2021,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,9.99
2018,Porcentaje,"Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar",España,7.05
