Year,Units,Series,Territorio,Value
2018,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.92
2011,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.33
2012,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.98
2014,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.93
2015,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.92
2015,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.22
2016,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.91
2020,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.96
2013,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.28
2016,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.19
2013,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.93
2020,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.41
2017,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.21
2019,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.94
2017,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.88
2018,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.24
2011,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,0.97
2010,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,Aragón,1.11
2010,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.36
2014,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.24
2012,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.3
2019,Porcentaje,Gastos en investigación y desarrollo en proporción al PIB,España,1.25
