Year,Units,Series,Territorio,Value
2015,Por 1.000,Incidencia de la tuberculosis,España,10.58
2012,Por 1.000,Incidencia de la tuberculosis,España,12.78
2016,Por 1.000,Incidencia de la tuberculosis,Aragón,12.99
2015,Por 1.000,Incidencia de la tuberculosis,Aragón,10.97
2013,Por 1.000,Incidencia de la tuberculosis,Aragón,13.79
2013,Por 1.000,Incidencia de la tuberculosis,España,11.88
2014,Por 1.000,Incidencia de la tuberculosis,España,11.35
2012,Por 1.000,Incidencia de la tuberculosis,Aragón,11.93
2019,Por 1.000,Incidencia de la tuberculosis,España,9.23
2018,Por 1.000,Incidencia de la tuberculosis,España,9.4
2016,Por 1.000,Incidencia de la tuberculosis,España,10.57
2017,Por 1.000,Incidencia de la tuberculosis,Aragón,10.18
2014,Por 1.000,Incidencia de la tuberculosis,Aragón,12.72
2019,Por 1.000,Incidencia de la tuberculosis,Aragón,10.12
2017,Por 1.000,Incidencia de la tuberculosis,España,9.64
2018,Por 1.000,Incidencia de la tuberculosis,Aragón,8.59
2017,Por 100.000,Incidencia de la tuberculosis en los hombres,España,12.42
2012,Por 100.000,Incidencia de la tuberculosis en los hombres,España,16.25
2018,Por 100.000,Incidencia de la tuberculosis en los hombres,España,11.9
2016,Por 100.000,Incidencia de la tuberculosis en los hombres,España,13.32
2019,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,12.39
2018,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,12.62
2015,Por 100.000,Incidencia de la tuberculosis en los hombres,España,13.03
2014,Por 100.000,Incidencia de la tuberculosis en los hombres,España,13.94
2017,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,12.92
2019,Por 100.000,Incidencia de la tuberculosis en los hombres,España,11.71
2013,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,16.13
2013,Por 100.000,Incidencia de la tuberculosis en los hombres,España,14.43
2015,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,11.6
2016,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,15.81
2012,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,16.33
2014,Por 100.000,Incidencia de la tuberculosis en los hombres,Aragón,15.02
2012,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,9.4
2012,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,7.58
2016,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,10.22
2013,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,9.42
2015,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,10.35
2014,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,8.84
2013,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,11.47
2015,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,8.22
2019,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,6.83
2017,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,7.51
2017,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,6.97
2014,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,10.46
2018,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,6.99
2019,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,7.9
2016,Por 100.000,Incidencia de la tuberculosis en las mujeres,España,7.91
2018,Por 100.000,Incidencia de la tuberculosis en las mujeres,Aragón,4.65
