Year,Units,Series,Territorio,Value
2015,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2014,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,8.62
2022,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.34
2010,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2014,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.1
2016,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.65
2012,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2017,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.31
2011,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,7.93
2015,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.57
2020,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,11.0
2011,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.97
2020,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.93
2021,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2018,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,1.88
2022,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,11.13
2018,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2019,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,1.66
2013,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,4.23
2010,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,4.11
2019,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2017,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,9.5
2013,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,17.15
2016,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2021,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.26
2012,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.2
