Year,Units,Series,Territorio,Value
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,267.61
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,253.09
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,255.85
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,261.08
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,320.87
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,326.21
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,253.18
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,314.77
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,306.58
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,342.81
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,327.65
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,258.64
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,304.58
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,318.11
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,315.85
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,Aragón,315.51
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,263.18
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,257.87
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,252.15
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,252.7
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades cardiovasculares,España,247.56
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,81.86
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,85.22
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,78.04
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,76.64
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,76.48
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,76.81
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,77.75
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,82.81
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,84.99
