Year,Units,Series,Territorio,Value
2016,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.13
2020,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.03
2018,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.06
2012,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,España,0.13
2015,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.03
2010,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,España,0.12
2019,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.09
2012,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.21
2017,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,España,0.1
2020,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,España,0.05
2014,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.1
2013,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.03
2018,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,España,0.06
2014,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,España,0.12
2017,Por 1.000 habitantes,Tasa de fecundidad de las adolescentes entre 10 y 14 años por cada 1.000 mujeres de ese grupo de edad,Aragón,0.13
