Year,Units,Series,Territorio,Value
2017,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,8.51
2013,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,13.89
2014,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,15.9
2011,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,13.77
2016,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,15.48
2016,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,11.75
2020,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,14.6
2020,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,12.11
2011,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,11.6
2019,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,13.58
2012,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,14.36
2017,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,15.71
2018,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,14.63
2013,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,11.5
2015,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,15.93
2014,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,9.5
2018,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,9.36
2019,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,11.66
2012,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,10.09
2010,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,7.5
2021,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,15.12
2021,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,12.46
2015,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",Aragón,8.25
2010,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional",España,13.8
2011,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.0
2018,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.79
2021,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,15.65
2012,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.83
2016,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,15.43
2017,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,14.66
2019,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,16.51
2013,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.34
2015,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,14.68
2014,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,14.85
2016,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,14.73
2020,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.67
2010,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,12.8
2014,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,16.9
2019,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.51
2012,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,13.4
2020,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,14.72
2011,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,15.1
2021,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,14.65
2018,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,10.75
2010,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",España,13.47
2013,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,16.1
2015,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,14.4
2017,Porcentaje,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica",Aragón,11.71
