Year,Units,Series,Territorio,Value
2018,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,45.43
2020,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,49.25
2010,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,35.82
2018,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,47.76
2021,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,47.18
2015,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,47.76
2012,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,32.84
2013,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,43.38
2021,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,49.25
2016,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,47.76
2011,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,43.14
2014,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,32.84
2010,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,42.22
2013,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,32.84
2015,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,44.52
2016,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,45.08
2019,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,46.23
2012,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,43.38
2014,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,43.38
2017,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,47.76
2019,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,47.76
2017,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,45.43
2011,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,Aragón,32.84
2020,Porcentaje,Proporción de escaños ocupados por mujeres en los parlamentos autonómicos,España,46.34
2010,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,36.36
2018,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,44.44
2013,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,11.11
2019,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,47.24
2015,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,44.38
2013,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,34.16
2020,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,50.0
2014,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,11.11
2021,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,50.0
2016,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,43.18
2010,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,41.94
2011,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,34.13
2020,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,45.08
2012,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,11.11
2015,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,Aragón,44.44
2021,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,47.67
2017,Porcentaje,Proporción de consejerías ocupadas por mujeres en los gobiernos autonómicos,España,43.18
