Year,Units,Series,Territorio,Value
2015,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,4.01
2017,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.18
2013,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,3.9
2012,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.09
2018,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.7
2012,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.07
2020,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,4.88
2016,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.07
2010,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,5.02
2017,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.32
2015,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.05
2010,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,6.92
2014,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.19
2020,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.09
2013,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.88
2016,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.39
2011,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,5.36
2014,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.03
2011,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.53
2019,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Aragón,4.08
2018,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,4.06
2019,Por 100.000 habitantes,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,España,3.91
