Year,Units,Series,Territorio,Value
2016,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.43
2018,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.29
2020,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.26
2020,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.38
2011,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.34
2017,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.3
2010,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.46
2012,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.34
2011,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.56
2015,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.32
2014,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.49
2014,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.32
2015,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.48
2018,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.42
2016,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.3
2010,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,España,0.34
2019,Kg de CO2 equivalente por euro de PIB,Emisiones totales de gases de efecto invernadero de las unidades residentes por unidad de PIB,Aragón,0.39
