Year,Units,Series,Territorio,Value
2015,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Aragón,61.02
2018,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Aragón,61.71
2020,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,España,81.41
2020,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Aragón,49.72
2015,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,España,101.99
2016,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Aragón,56.07
2017,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Aragón,57.25
2019,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Aragón,65.92
2018,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,España,102.69
2016,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,España,98.3
2017,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,España,100.62
2019,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,España,106.26
2019,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,179.48
2016,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Aragón,94.85
2018,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,174.05
2015,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,173.77
2017,Por 100.000,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Aragón,96.72
