Year,Units,Series,Territorio,Value
2017,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,9.5
2018,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,1.88
2013,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,17.15
2011,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,7.93
2010,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2014,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.1
2015,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.57
2010,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,4.12
2017,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.31
2020,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.93
2019,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2011,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.0
2019,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,1.66
2012,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,2.2
2016,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,3.65
2020,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,11.0
2012,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2015,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2016,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2013,Por 100.000 nacidos vivos,Tasa de mortalidad materna,España,4.2
2018,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,0.0
2014,Por 100.000 nacidos vivos,Tasa de mortalidad materna,Aragón,8.62
