Year,Units,Series,Territorio,Value
2020,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.66
2019,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,18.13
2022,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.29
2011,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.76
2015,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,19.05
2022,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,17.48
2017,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,17.3
2018,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.65
2019,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.61
2015,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.45
2011,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,17.55
2010,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,17.51
2023,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.06
2020,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,20.18
2012,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,16.28
2017,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.71
2016,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,17.77
2012,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.61
2013,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.36
2010,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.85
2021,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.25
2023,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,18.73
2021,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,18.13
2013,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,15.66
2014,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,17.19
2014,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.35
2016,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,España,12.45
2018,Porcentaje,Proporción de personas ocupadas en el sector manufacturero,Aragón,18.6
2014,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.6
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.05
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.85
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.99
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.9
2016,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.71
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.8
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.28
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.8
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.51
2019,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.07
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.05
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,9.91
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.55
2020,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.28
2020,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.09
2014,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,9.97
2019,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.21
2021,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.86
2010,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,11.16
2022,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.86
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.18
