Year,Units,Series,Territorio,Value
2014,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.06
2015,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.17
2017,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2020,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2013,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.1
2011,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.0
2019,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.53
2012,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2014,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.08
2012,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.15
2016,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.15
2011,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.11
2010,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.15
2019,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.16
2013,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.0
2020,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.08
2018,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.23
2015,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.0
2010,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.15
2016,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2018,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.22
2017,Por 100.000 habitantes,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Aragón,0.15
