Year,Units,Series,Territorio,Value
2019,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,23.11
2016,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,25.86
2020,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,13.88
2017,Pernoctaciones,Pernoctaciones de turistas por habitante,España,27.87
2021,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,16.47
2018,Pernoctaciones,Pernoctaciones de turistas por habitante,España,27.03
2016,Pernoctaciones,Pernoctaciones de turistas por habitante,España,26.65
2022,Pernoctaciones,Pernoctaciones de turistas por habitante,España,23.97
2018,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,23.78
2019,Pernoctaciones,Pernoctaciones de turistas por habitante,España,26.44
2017,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,24.3
2021,Pernoctaciones,Pernoctaciones de turistas por habitante,España,17.13
2022,Pernoctaciones,Pernoctaciones de turistas por habitante,Aragón,21.17
2020,Pernoctaciones,Pernoctaciones de turistas por habitante,España,12.65
2021,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,10.44
2018,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,13.2
2021,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,5.36
2020,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,9.03
2022,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,14.63
2016,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,12.78
2016,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,17.83
2019,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,12.62
2019,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,16.17
2022,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,11.25
2017,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,13.62
2018,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,16.58
2020,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,España,3.13
2017,Pernoctaciones,Pernoctaciones de turistas no residentes por habitante,Aragón,16.83
2018,Porcentaje,"Proporción del gasto en viajes culturales sobre el gasto en viajes por ocio, recreo y vacaciones",España,16.7
2016,Porcentaje,"Proporción del gasto en viajes culturales sobre el gasto en viajes por ocio, recreo y vacaciones",España,14.04
2021,Porcentaje,"Proporción del gasto en viajes culturales sobre el gasto en viajes por ocio, recreo y vacaciones",España,16.15
2019,Porcentaje,"Proporción del gasto en viajes culturales sobre el gasto en viajes por ocio, recreo y vacaciones",Aragón,35.32
2020,Porcentaje,"Proporción del gasto en viajes culturales sobre el gasto en viajes por ocio, recreo y vacaciones",España,16.8
