Year,Units,Series,Territorio,Value
2014,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,71.64
2022,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,93.9
2011,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,63.53
2021,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,93.21
2010,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,95.45
2020,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,94.2
2020,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,90.72
2021,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,94.8
2019,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,91.8
2011,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,70.8
2019,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,86.11
2023,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,94.49
2022,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,94.6
2017,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,86.8
2012,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,66.47
2017,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,80.56
2016,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,83.9
2018,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,89.2
2015,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,79.8
2015,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,76.19
2014,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,76.1
2013,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,74.4
2013,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,69.48
2023,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,95.5
2016,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,78.69
2018,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,España,84.6
2012,Porcentaje,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,Aragón,72.2
