Year,Units,Series,Territorio,Value
2021,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.3
2016,Porcentaje,Tasa neta de escolarización a los 5 años,España,98.1
2011,Porcentaje,Tasa neta de escolarización a los 5 años,España,98.1
2015,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,97.69
2019,Porcentaje,Tasa neta de escolarización a los 5 años,España,98.2
2010,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,97.33
2020,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,97.5
2012,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,98.83
2014,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.1
2019,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,99.01
2014,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,95.73
2015,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.9
2012,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.7
2017,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,100.0
2022,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.2
2021,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,97.5
2016,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,97.79
2020,Porcentaje,Tasa neta de escolarización a los 5 años,España,98.0
2018,Porcentaje,Tasa neta de escolarización a los 5 años,España,98.4
2018,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,98.47
2010,Porcentaje,Tasa neta de escolarización a los 5 años,España,98.5
2013,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,95.66
2017,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.1
2013,Porcentaje,Tasa neta de escolarización a los 5 años,España,97.5
2011,Porcentaje,Tasa neta de escolarización a los 5 años,Aragón,96.75
2013,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.2
2012,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,96.47
2021,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.3
2013,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,98.1
2016,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,97.91
2014,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,95.74
2015,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.7
2011,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,97.23
2021,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,97.47
2020,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,99.0
2012,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.5
2011,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.5
2018,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,99.76
2017,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,97.27
2020,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,98.0
2010,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.9
2010,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,97.61
2017,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,97.0
2019,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,98.0
2019,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,98.51
2014,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,96.9
2015,Porcentaje,Tasa neta de escolarización de los niños de 5 años,Aragón,95.45
2018,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,98.3
2016,Porcentaje,Tasa neta de escolarización de los niños de 5 años,España,98.0
2011,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,97.45
2016,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,97.46
2017,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,98.33
2013,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,97.8
2010,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,97.79
2019,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.3
2012,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.0
2015,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.1
2013,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,99.61
2014,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,97.2
2012,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,97.05
2018,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,100.0
2017,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,97.2
2020,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,99.04
2021,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,97.4
2020,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.0
2014,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,95.59
2019,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,98.46
2011,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.8
2018,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.5
2010,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,99.2
2016,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,España,98.2
2021,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,97.53
2015,Porcentaje,Tasa neta de escolarización de las niñas de 5 años,Aragón,96.02
