Year,Units,Series,Territorio,Value
2015,Por 100.000,Incidencia de la hepatitis B,España,1.18
2020,Por 100.000,Incidencia de la hepatitis B,España,0.66
2010,Por 100.000,Incidencia de la hepatitis B,Aragón,1.56
2010,Por 100.000,Incidencia de la hepatitis B,España,1.61
2011,Por 100.000,Incidencia de la hepatitis B,Aragón,1.04
2021,Por 100.000,Incidencia de la hepatitis B,Aragón,0.0
2014,Por 100.000,Incidencia de la hepatitis B,España,1.4
2019,Por 100.000,Incidencia de la hepatitis B,España,0.72
2017,Por 100.000,Incidencia de la hepatitis B,España,0.97
2013,Por 100.000,Incidencia de la hepatitis B,España,1.4
2012,Por 100.000,Incidencia de la hepatitis B,España,1.15
2018,Por 100.000,Incidencia de la hepatitis B,España,0.82
2016,Por 100.000,Incidencia de la hepatitis B,Aragón,1.67
2022,Por 100.000,Incidencia de la hepatitis B,Aragón,0.22
2013,Por 100.000,Incidencia de la hepatitis B,Aragón,1.05
2018,Por 100.000,Incidencia de la hepatitis B,Aragón,0.53
2017,Por 100.000,Incidencia de la hepatitis B,Aragón,0.84
2019,Por 100.000,Incidencia de la hepatitis B,Aragón,0.76
2015,Por 100.000,Incidencia de la hepatitis B,Aragón,0.61
2022,Por 100.000,Incidencia de la hepatitis B,España,0.54
2012,Por 100.000,Incidencia de la hepatitis B,Aragón,1.34
2011,Por 100.000,Incidencia de la hepatitis B,España,1.44
2014,Por 100.000,Incidencia de la hepatitis B,Aragón,0.9
2020,Por 100.000,Incidencia de la hepatitis B,Aragón,0.3
2021,Por 100.000,Incidencia de la hepatitis B,España,0.56
2016,Por 100.000,Incidencia de la hepatitis B,España,1.1
2012,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.67
2021,Por 100.000,Incidencia de la hepatitis B en los hombres,España,0.77
2011,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.03
2018,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.25
2015,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.76
2020,Por 100.000,Incidencia de la hepatitis B en los hombres,España,0.9
2022,Por 100.000,Incidencia de la hepatitis B en los hombres,España,0.82
2011,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.34
2013,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.06
2016,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.7
2010,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,2.68
2021,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.0
2017,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.55
2022,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.3
2012,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,2.55
2010,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.42
2019,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.07
2014,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.06
2014,Por 100.000,Incidencia de la hepatitis B en los hombres,España,2.07
2013,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,2.11
2016,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,3.07
2020,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.46
2015,Por 100.000,Incidencia de la hepatitis B en los hombres,España,1.74
2018,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,0.77
2017,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.69
2019,Por 100.000,Incidencia de la hepatitis B en los hombres,Aragón,1.38
2019,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.38
2022,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.27
2012,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.15
2015,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.45
2010,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.45
2021,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.34
2016,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.52
2022,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.15
2017,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.41
2018,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.4
2011,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.86
2013,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.77
2010,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.82
2019,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.15
2014,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.75
2017,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.0
2015,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.64
2012,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.65
2011,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.74
2013,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.0
2021,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.0
2020,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.43
2020,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.15
2016,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.3
2018,Por 100.000,Incidencia de la hepatitis B en las mujeres,Aragón,0.3
2014,Por 100.000,Incidencia de la hepatitis B en las mujeres,España,0.75
