Year,Units,Series,Territorio,Value
2013,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.37
2015,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.16
2022,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.34
2014,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.41
2016,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.48
2014,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.19
2012,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.72
2021,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.06
2022,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.23
2018,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.29
2011,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.81
2021,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.64
2015,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,3.44
2011,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,5.15
2016,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.27
2012,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.75
2013,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.66
2019,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.27
2020,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.13
2019,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.59
2017,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.26
2017,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.85
2010,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,4.02
2010,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,España,3.87
2018,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.61
2020,Por 1.000 nacidos vivos,Tasa de mortalidad de menores de 5 años,Aragón,2.64
