"Year","Units","Series","Territorio","Value"
2014,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.08
2013,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0
2017,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.12
2013,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.1
2011,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0
2012,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.12
2015,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0
2017,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.15
2014,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.06
2022,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.32
2010,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.15
2022,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.52
2016,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.15
2019,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.16
2010,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.15
2021,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.15
2018,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.22
2020,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.07
2015,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.17
2021,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.13
2011,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.11
2019,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.53
2016,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.12
2012,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.15
2018,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","Aragón",0.23
2020,"Por 100.000 habitantes","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes","España",0.12
