"Year","Units","Series","Territorio","Value"
"2018","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.97"
"2016","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.93"
"2012","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.94"
"2014","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2019","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.93"
"2010","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.94"
"2020","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.9"
"2016","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2021","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2015","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.92"
"2010","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.92"
"2013","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2022","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.94"
"2012","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.9"
"2018","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.92"
"2011","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.94"
"2017","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2015","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.92"
"2022","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.91"
"2020","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2019","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","España","99.93"
"2014","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.89"
"2011","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.9"
"2021","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.95"
"2017","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.89"
"2013","Porcentaje","Proporción de partos atendidos por personal sanitario especializado","Aragón","99.95"
