"Year","Units","Series","Territorio","Value"
"2016","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.85"
"2018","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.87"
"2012","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","2.09"
"2022","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.22"
"2020","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.76"
"2013","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.11"
"2019","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.14"
"2016","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.74"
"2010","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.7"
"2013","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.89"
"2011","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","2.1"
"2017","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.8"
"2012","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.84"
"2021","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.76"
"2014","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","2.07"
"2011","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","3.25"
"2014","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.29"
"2010","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","2.08"
"2020","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.43"
"2015","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.82"
"2015","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.41"
"2022","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.74"
"2021","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.16"
"2018","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","Aragón","1.1"
"2017","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.86"
"2019","Por 1.000 nacidos vivos","Tasa de mortalidad neonatal","España","1.84"
