"Year","Units","Series","Territorio","Value"
2020,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",96.01
2019,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",97.95
2017,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",96.01
2021,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",93.24
2018,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",94.34
2022,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",96.84
2016,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",94.71
2023,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",97.65
2014,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",93.05
2022,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",95.13
2021,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",96.6
2016,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",95.09
2015,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",92.41
2015,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",95.4
2017,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",95.1
2020,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",96.26
2018,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",96.07
2019,"Porcentaje","Proporción de personas entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",96.18
2023,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",98.07
2022,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",93.63
2015,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",94.38
2018,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",95.14
2021,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",90.1
2016,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",94.35
2018,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",94.09
2016,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",94.05
2019,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",95.32
2015,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",91.48
2019,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","Aragón",98.28
2020,"Porcentaje","Proporción de hombres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria","España",95.39
