"Year","Units","Series","Territorio","Value"
"2015","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.51"
"2014","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.6"
"2013","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.46"
"2012","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","1.12"
"2011","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.67"
"2018","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.68"
"2022","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.45"
"2012","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.32"
"2014","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","1.05"
"2020","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.68"
"2011","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.18"
"2016","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.58"
"2021","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","1.43"
"2021","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.16"
"2019","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.61"
"2019","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","1.13"
"2017","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.64"
"2018","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.53"
"2017","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.76"
"2013","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.97"
"2020","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.16"
"2010","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.82"
"2010","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","España","1.14"
"2022","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","1.42"
"2016","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.99"
"2015","Por 100.000 habitantes","Tasa de mortalidad atribuida a intoxicaciones involuntarias","Aragón","0.6"
