"Year","Units","Series","Territorio","Value"
2011,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",15.84
2020,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",13.7
2014,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",16.57
2020,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",14.96
2021,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",13.73
2018,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",15.44
2021,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",17.14
2010,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",18.74
2019,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",15.08
2016,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",14.23
2012,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",17.18
2010,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",15.62
2019,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",13.08
2017,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",16.37
2017,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",14.13
2013,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",18.04
2013,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",17.01
2012,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",18.12
2015,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",15.92
2011,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",18.46
2018,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","España",13.53
2016,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",14.67
2015,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",13.49
2014,"Porcentaje","Proporción del valor añadido total del sector manufacturero correspondiente a las pequeñas empresas","Aragón",13.81
