"Year","Units","Series","Territorio","Value"
"2018","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","258.71"
"2018","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","326.17"
"2014","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","315.68"
"2022","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","316.23"
"2016","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","257.99"
"2015","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","267.76"
"2011","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","253.18"
"2020","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","310.47"
"2020","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","253.15"
"2019","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","247.65"
"2021","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","251.63"
"2013","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","252.21"
"2016","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","320.99"
"2012","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","261.17"
"2012","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","318.29"
"2017","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","263.31"
"2010","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","255.85"
"2011","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","314.77"
"2022","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","253.88"
"2017","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","327.75"
"2013","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","315.98"
"2014","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","España","252.82"
"2019","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","306.55"
"2010","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","304.58"
"2021","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","289.77"
"2015","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades cardiovasculares","Aragón","343.03"
"2013","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","España","70.81"
"2015","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","Aragón","87.14"
"2021","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","Aragón","58.16"
"2016","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","Aragón","76.51"
"2015","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","España","85.27"
"2020","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","Aragón","73.3"
"2011","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","España","70.29"
"2020","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","España","65.64"
"2017","Por 100.000 habitantes","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas","Aragón","85.76"
