"Year","Units","Series","Territorio","Value"
2021,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",-236.27
2013,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",13.64
2019,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",4237.9
2010,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",3.23
2010,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",8237.74
2011,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",67.8
2021,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",5.14
2018,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",8768.14
2020,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",3790.4
2022,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",-11.82
2018,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",21.07
2022,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",-4896.45
2016,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",9223.82
2017,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",9462.74
2014,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",8421.09
2023,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",13.27
2012,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",-17.9
2023,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",6072.15
2011,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",12448.07
2020,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",-35.6
2015,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",6615.09
2014,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",34.57
2017,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",0.41
2019,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",22.3
2012,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",1896.62
2013,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","España",9316.68
2015,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",16.1
2016,"Millones de euros","Inversión directa neta en los países receptores de Ayuda Oficial al Desarrollo","Aragón",-44.01
2013,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",185.7
2012,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",207.72
2021,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",306.06
2016,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",6.69
2018,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",6.29
2011,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",286.82
2015,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",189.8
2014,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",7.89
2019,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",4.19
2019,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",321.29
2018,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",287.29
2020,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",305.8
2017,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",7.13
2022,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",410.81
2013,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",6.97
2015,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",5.89
2016,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",218.57
2014,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",162.35
2010,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",510.42
2011,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",11.43
2012,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",2.97
2017,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","España",244.96
2020,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",8.17
2021,"Millones de euros","Ayuda Oficial al Desarrollo neta de las administraciones públicas autonómicas y locales","Aragón",9.14
