"Year","Units","Series","Territorio","Value"
2019,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",44.46
2018,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",40.95
2021,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",46.67
2022,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",49.71
2015,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",39.77
2017,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",43.2
2012,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",37.39
2020,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",48.68
2013,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",35.04
2018,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",41.94
2014,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",34.03
2011,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",44.33
2016,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",38.37
2019,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",48.51
2021,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",47.99
2022,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",47.9
2012,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",39.8
2014,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",29.07
2011,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",41.14
2017,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",41.16
2023,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","España",50.1
2020,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",49.53
2016,"Porcentaje","Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos","Aragón",41.82
