"Year","Units","Series","Territorio","Value"
2021,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",4.15
2012,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",-1.1
2018,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",0.08
2016,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",0.88
2014,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",0.86
2011,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",1.26
2018,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",0.73
2020,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",-5.13
2013,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",3.37
2017,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",0.34
2020,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",-7.29
2022,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",2.4
2012,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",1.1
2015,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",1.01
2022,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",3.01
2014,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",0.35
2010,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",2.58
2011,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",1.77
2019,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",-0.64
2010,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",1.94
2017,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",-0.6
2016,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",0.2
2013,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",1.06
2015,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",-0.05
2021,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","España",4.03
2019,"Porcentaje","Tasa de crecimiento anual del PIB real por persona empleada","Aragón",-1.69
2021,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.05
2022,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.87
2019,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",-0.36
2022,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",1.81
2020,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.69
2014,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.74
2010,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",3.02
2011,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",1.02
2021,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",-0.76
2011,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",1.48
2016,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.07
2018,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",1.05
2012,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",1.93
2013,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",3.55
2019,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",0.55
2017,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",-0.41
2018,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",-0.23
2015,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.06
2016,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",0.46
2020,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",-0.18
2017,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",0.87
2013,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",1.48
2012,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","Aragón",0.16
2015,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",0.79
2010,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",2.54
2014,"Porcentaje","Tasa de crecimiento anual del PIB real por hora trabajada","España",0.31
