"Year","Units","Series","Territorio","Value"
"2018","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","7.05"
"2020","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","8.54"
"2015","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","7.01"
"2017","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","7.26"
"2019","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","6.9"
"2019","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","7.87"
"2021","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","9.35"
"2021","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","9.99"
"2016","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","7.28"
"2017","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","7.08"
"2022","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","España","9.45"
"2020","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","9.48"
"2016","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","8.86"
"2022","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","8.36"
"2018","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","8.44"
"2015","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 10% del gasto total del hogar","Aragón","6.91"
"2021","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.68"
"2019","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.13"
"2018","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.06"
"2016","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.07"
"2017","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.12"
"2019","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","0.65"
"2015","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.55"
"2016","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","1.04"
"2015","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","1.58"
"2020","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.13"
"2021","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","1.81"
"2017","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","1.17"
"2022","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","1.37"
"2022","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","España","1.49"
"2018","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","0.48"
"2020","Porcentaje","Proporción de personas que viven en hogares con grandes gastos sanitarios, superiores al 25% del gasto total del hogar","Aragón","0.97"
