"Year","Units","Series","Territorio","Value"
2018,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",100
2014,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",96.1
2022,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",98.6
2023,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",95.9
2022,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.6
2016,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",98
2015,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98
2011,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",97.3
2016,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.1
2019,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",98.8
2010,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",97.7
2013,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",99
2012,"Porcentaje","Tasa neta de escolarización a los 5 años","España",97.7
2021,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",97.9
2012,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",96.8
2011,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.1
2010,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.5
2020,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.9
2023,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.7
2020,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",99.9
2017,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",94.7
2013,"Porcentaje","Tasa neta de escolarización a los 5 años","España",97.6
2014,"Porcentaje","Tasa neta de escolarización a los 5 años","España",97.2
2019,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.9
2015,"Porcentaje","Tasa neta de escolarización a los 5 años","Aragón",96.3
2018,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.7
2021,"Porcentaje","Tasa neta de escolarización a los 5 años","España",98.3
2017,"Porcentaje","Tasa neta de escolarización a los 5 años","España",95.8
2011,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",97.5
2010,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",97.61
2020,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",99.9
2022,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",98.6
2015,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",96.1
2016,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",98.3
2013,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",98.4
2012,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",97.5
2021,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",98.4
2017,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",95.7
2018,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",99.3
2019,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",99.2
2012,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",96.5
2010,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",97.9
2018,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",98.6
2021,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",98
2019,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",98.8
2016,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",98
2013,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",97.3
2022,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",98.2
2014,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",97.1
2020,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",98.9
2015,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","España",97.8
2014,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",96.2
2011,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",97.23
2017,"Porcentaje","Tasa neta de escolarización de los niños de 5 años","Aragón",94.2
2019,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98.9
2020,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",99.9
2015,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98.1
2015,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",96.6
2022,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98.5
2014,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",96.1
2018,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98.8
2010,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",97.79
2020,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98.9
2012,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98
2021,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",98.3
2016,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",97.6
2019,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",98.4
2022,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",98.9
2011,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","Aragón",97.45
2010,"Porcentaje","Tasa neta de escolarización de las niñas de 5 años","España",99.2
