"Year","Units","Series","Territorio","Value"
"2016","Porcentaje","Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses","España","47.72"
"2011","Porcentaje","Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses","España","41.29"
"2011","Porcentaje","Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses","Aragón","42.18"
"2016","Porcentaje","Proporción de personas entre 18 y 64 años que han realizado actividades educativas en los últimos 12 meses","Aragón","49.32"
"2017","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","12.12"
"2021","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","15.3"
"2022","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","15.28"
"2022","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","15.94"
"2010","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","11.16"
"2023","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","16.31"
"2018","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","12.07"
"2020","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","10.89"
"2016","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","11.38"
"2012","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","12.57"
"2013","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","12.53"
"2019","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","9.73"
"2015","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","9.91"
"2013","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","11.37"
"2018","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","10.48"
"2014","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","11.07"
"2020","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","11"
"2017","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","9.86"
"2011","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","11.18"
"2012","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","11.17"
"2010","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","12.03"
"2014","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","10.11"
"2019","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","10.65"
"2021","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","14.36"
"2011","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","12.94"
"2015","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","11.16"
"2016","Porcentaje","Proporción de personas entre 25 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","9.39"
"2020","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","74.1"
"2022","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","75.99"
"2023","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","78.91"
"2017","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","73.05"
"2015","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","74.67"
"2018","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","73.59"
"2013","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","73.58"
