"Year","Units","Series","Territorio","Value"
"2013","Por 100.000","Incidencia de la hepatitis B","Aragón","1.05"
"2012","Por 100.000","Incidencia de la hepatitis B","Aragón","1.34"
"2011","Por 100.000","Incidencia de la hepatitis B","Aragón","1.04"
"2021","Por 100.000","Incidencia de la hepatitis B","España","0.56"
"2015","Por 100.000","Incidencia de la hepatitis B","España","1.18"
"2017","Por 100.000","Incidencia de la hepatitis B","España","0.97"
"2018","Por 100.000","Incidencia de la hepatitis B","Aragón","0.53"
"2010","Por 100.000","Incidencia de la hepatitis B","Aragón","1.56"
"2018","Por 100.000","Incidencia de la hepatitis B","España","0.82"
"2022","Por 100.000","Incidencia de la hepatitis B","España","0.54"
"2019","Por 100.000","Incidencia de la hepatitis B","Aragón","0.76"
"2017","Por 100.000","Incidencia de la hepatitis B","Aragón","0.84"
"2022","Por 100.000","Incidencia de la hepatitis B","Aragón","0.22"
"2013","Por 100.000","Incidencia de la hepatitis B","España","1.4"
"2019","Por 100.000","Incidencia de la hepatitis B","España","0.72"
"2011","Por 100.000","Incidencia de la hepatitis B","España","1.44"
"2016","Por 100.000","Incidencia de la hepatitis B","Aragón","1.67"
"2020","Por 100.000","Incidencia de la hepatitis B","Aragón","0.3"
"2014","Por 100.000","Incidencia de la hepatitis B","España","1.4"
"2016","Por 100.000","Incidencia de la hepatitis B","España","1.1"
"2015","Por 100.000","Incidencia de la hepatitis B","Aragón","0.61"
"2020","Por 100.000","Incidencia de la hepatitis B","España","0.66"
"2010","Por 100.000","Incidencia de la hepatitis B","España","1.61"
"2012","Por 100.000","Incidencia de la hepatitis B","España","1.15"
"2014","Por 100.000","Incidencia de la hepatitis B","Aragón","0.9"
"2021","Por 100.000","Incidencia de la hepatitis B","Aragón","0"
"2012","Por 100.000","Incidencia de la hepatitis B en los hombres","Aragón","2.55"
"2016","Por 100.000","Incidencia de la hepatitis B en los hombres","Aragón","3.07"
"2010","Por 100.000","Incidencia de la hepatitis B en los hombres","España","2.42"
"2011","Por 100.000","Incidencia de la hepatitis B en los hombres","España","2.03"
"2013","Por 100.000","Incidencia de la hepatitis B en los hombres","Aragón","2.11"
"2021","Por 100.000","Incidencia de la hepatitis B en los hombres","Aragón","0"
