"Year","Units","Series","Territorio","Value"
2014,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.51
2018,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.64
2015,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.52
2016,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.53
2013,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.53
2018,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.58
2022,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.75
2019,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.62
2020,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.64
2017,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.55
2014,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.57
2016,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.6
2019,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.68
2020,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.73
2022,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.79
2021,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.76
2013,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.6
2015,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.58
2017,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.62
2021,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.68
2021,"Millones de euros","Volumen de remesas enviadas al extranjero","España",9056
2013,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",169.23
2016,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",180.38
2022,"Millones de euros","Volumen de remesas enviadas al extranjero","España",10065
2020,"Millones de euros","Volumen de remesas enviadas al extranjero","España",7912
2014,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",163.63
2017,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",196.78
2016,"Millones de euros","Volumen de remesas enviadas al extranjero","España",6673
2015,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",171.9
2015,"Millones de euros","Volumen de remesas enviadas al extranjero","España",6256
2013,"Millones de euros","Volumen de remesas enviadas al extranjero","España",6161
2019,"Millones de euros","Volumen de remesas enviadas al extranjero","España",8204
2019,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",237.08
2021,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",283.7
2018,"Millones de euros","Volumen de remesas enviadas al extranjero","España",7733
2017,"Millones de euros","Volumen de remesas enviadas al extranjero","España",7242
2022,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",303.07
2018,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",213.52
2014,"Millones de euros","Volumen de remesas enviadas al extranjero","España",5924
2020,"Millones de euros","Volumen de remesas enviadas al extranjero","Aragón",226.16
