"Year","Units","Series","Territorio","Value"
2013,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.53
2015,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.52
2016,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.53
2014,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.57
2018,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.58
2021,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.76
2014,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.51
2020,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.64
2017,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.55
2021,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.68
2015,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.58
2020,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.73
2022,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.75
2019,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.68
2018,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.64
2013,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.6
2017,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.62
2022,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.79
2016,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","España",0.6
2019,"Porcentaje","Volumen de remesas enviadas al extranjero en proporción al PIB","Aragón",0.62
2021,"Porcentaje","Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB","Aragón",23.74
2012,"Porcentaje","Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB","España",18.35
2022,"Porcentaje","Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB","España",23.55
2014,"Porcentaje","Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB","Aragón",18.59
