"Year","Units","Series","Territorio","Value"
"2018","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
"2010","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
"2020","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","2.93"
"2011","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","7.93"
"2011","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","2.97"
"2021","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
"2012","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","2.2"
"2010","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","4.11"
"2016","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","3.65"
"2015","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","3.57"
"2014","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","8.62"
"2022","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","3.34"
"2019","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
"2013","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","4.23"
"2021","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","3.26"
"2020","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","11"
"2013","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","17.15"
"2012","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
"2017","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","9.5"
"2014","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","2.1"
"2017","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","3.31"
"2018","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","1.88"
"2022","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","11.13"
"2016","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
"2019","Por 100.000 nacidos vivos","Tasa de mortalidad materna","España","1.66"
"2015","Por 100.000 nacidos vivos","Tasa de mortalidad materna","Aragón","0"
