"Year","Units","Series","Territorio","Value"
"2019","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","Aragón","9.84"
"2018","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","Aragón","10.65"
"2018","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","España","10.22"
"2022","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","Aragón","9.95"
"2020","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","España","8.52"
"2020","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","Aragón","9.03"
"2019","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","España","10.5"
"2021","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","España","10.26"
"2022","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","España","11.52"
"2021","Litros de alcohol puro","Consumo anual de alcohol registrado en litros de alcohol puro por persona de 15 y más años","Aragón","9.98"
