"Year","Units","Series","Territorio","Value"
2019,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",14.54
2021,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",26.54
2021,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",17.55
2015,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",20.07
2018,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",18.2
2020,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",14.02
2017,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",17.06
2016,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",17.92
2018,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",21.24
2017,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",20.59
2016,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",16.26
2020,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",23.29
2015,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","Aragón",16.55
2019,"Euros","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural","España",23.3
2011,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",16.56
2014,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",10.51
2013,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",11.91
2017,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",11.43
2021,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","España",12.76
2015,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",10.43
2020,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","España",10.57
2016,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",11.94
2015,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","España",9.29
2018,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","Aragón",12.8
2012,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","España",9.21
2014,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","España",8.6
2017,"Euros","Gasto per cápita de las administraciones públicas autonómicas en la preservación, protección y conservación del patrimonio cultural","España",9.12
