"Year","Units","Series","Territorio","Value"
2022,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",13.75
2016,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",9.47
2020,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",10.45
2015,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",8.12
2017,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",8.22
2014,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",9.56
2021,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",11.87
2012,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",10.9
2016,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",15.48
2011,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",11.6
2019,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",13.58
2012,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",14.36
2018,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",14.63
2018,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",8.81
2022,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",9.39
2010,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",7.5
2013,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",13.89
2014,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",15.9
2017,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",15.71
2010,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",13.8
2019,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",10.88
2021,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",15.12
2013,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","Aragón",11.5
2020,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",14.6
2011,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",13.77
2015,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana nacional","España",15.93
2011,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",15.11
2010,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",12.83
2018,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",10.75
2021,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",14.65
2015,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",14.68
2017,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",10.21
2016,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",15.43
2020,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",14.73
2022,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.62
2018,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.79
2013,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.34
2012,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.83
2013,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",16.14
2019,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",16.57
2012,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",13.41
2014,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",16.91
2017,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",14.66
2016,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",14.73
2019,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.51
2020,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.67
2022,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",14.98
2011,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13
2021,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",14.86
2015,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","Aragón",15.22
2010,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",13.47
2014,"Porcentaje","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, considerando la mediana autonómica","España",14.85
